Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29,Column30,Column31,Column32,Column33,Column34,Column35,Column36,Column37,Column38,Column39,Column40,Column41,Column42,Column43,Column44,Column45,Column46,Column47,Column48,Column49,Column50,Column51,Column52,Column53,Column54,Column55,Column56,Column57,Column58,Column59,Column60,Column61,Column62,Column63,Column64,Column65,Column66,Column67,Column68,Column69,Column70,Column71,Column72,Column73,Column74,Column75,Column76,Column77,Column78,Column79,Column80,Column81,Column82,Column83,Column84,Column85,Column86,Column87,Column88,Column89
200803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.806,14.007,14.729,13.672,14.106,20.489,16.252,12.692,13.09,15.489,17.64,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,17.884,19.876,19.346,17.971,73.207,4029.19,4375.062,5375.318,4370.632,17741.57,267.5,72.5,4981.064,14.414,1.788,13.774,1.722,133,26899.42,2217.318,2858.427,84.835,8.551,13.755,-0.029,-0.095,0.145,-0.262,-0.184,0.066,-999,0.005,-0.442,-999,-1.061,-0.941,17.297,6.81,10.307,6.268,31,0,0
200804,0.219,0,0.219,0,0,0,0.219,0,0,0.219,0,2.34,0,2.34,0,0,0,2.34,0,0,2.34,0,18.829,15.485,18.829,16.01,16.658,17.245,18.829,11.989,15.857,18.829,18.74,20.328,-999,20.328,-999,-999,-999,20.328,-999,-999,20.328,-999,0,16.752,16.35,17.658,14.739,63.623,3518.482,2666.624,2595.099,1851.732,10352.645,87.5,70,5168.8,14.459,3.219,17.953,3.108,141.5,27212.633,2332.11,3017.558,111.629,3.458,-11.906,-0.358,-0.045,0.401,0.146,-0.03,-0.037,-999,-0.289,0.245,-999,1.459,0.135,15.474,5.981,9.477,5.373,30,0,0
200805,13.364,9.244,10.514,0,3.444,0,0,0.974,0,1.568,3.444,205.973,142.173,159.731,0,56.061,0,0,13.038,0,22.287,56.061,19.014,17.722,17.309,18.666,21.69,21.256,18.568,14.848,16.668,15.212,23.014,22.535,21.617,21.114,-999,24.614,-999,-999,17.965,-999,18.643,25.829,142.118,16.86,18.181,18.109,13.778,65.202,2428.091,2709.09,2097.461,1439.401,8473.634,82.5,77.5,5284.419,8.619,3.236,9.346,2.356,170,27374.709,2413.965,3250.757,81.891,-12.84,-9.687,-0.617,0.522,-0.345,-0.189,0.019,-0.11,-999,-0.278,0.158,-999,3.04,1.099,7.275,5.089,8.84,5.699,28,3,0
200806,42.973,17.042,34.471,0.067,5.426,3.467,9.606,6.664,0,18.012,9.033,963.792,460.099,840.941,0.675,97.647,54.262,199.399,153.185,0,398.191,153.591,24.806,23.131,23.291,-999,23.487,29.605,25.198,21.024,15.079,23.387,27.179,30.444,30.206,30.705,30.078,26.839,32.124,32.28,29.543,-999,31.129,29.968,123.834,12.963,18.676,17.71,15.407,62.887,1797.901,2488.728,2025.182,2023.063,8115.408,152.5,80,5336.9,9.21,2.875,8.138,4.109,153,28107.535,2521.056,3405.509,87.053,3.008,23.988,-0.322,-0.383,0.189,-0.055,-0.031,-0.11,-999,-0.053,-0.315,-999,4.409,3.03,3.434,6.169,9.061,6.801,30,0,0
200807,53.745,17.641,41.865,0,3.876,8.495,13.131,9.641,0,24.788,12.898,1578.428,602.836,1336.283,0,94.786,196.368,363.015,320.511,0,756.895,306.4,29.762,26.905,28.171,32.729,29.889,32.613,30.33,27.547,19.165,29.181,32.641,36.919,34.011,36.605,-999,32.652,37.69,38.339,40.128,-999,38.875,37.476,123.821,13.074,15.349,15.718,15.147,57.859,1369.916,1989.345,2009.365,1515.986,6722.251,147.5,80,5470.807,7.693,3.059,7.607,3.599,155.5,28639.096,2548.918,3464.747,73.961,-3.293,5.248,-0.369,-0.093,0.153,-0.036,-0.041,0.076,-999,-0.281,0.296,-999,4.863,3.982,-0.427,6.62,8.595,7.602,31,0,0
200808,45.987,15.578,35.044,0,3.46,7.989,9.675,8.565,0,20.08,11.855,1241.716,460.557,1019.202,0,74.406,185.166,198.425,319.28,0,582.347,269.615,29.632,27.082,28.708,30.612,23.525,31.246,28.161,33.539,25.735,30.004,31.432,35.97,34.41,35.729,-999,-999,36.64,34.179,41,-999,36.925,36.473,154.805,15.509,17.294,15.781,14.6,61.569,1892.09,2241.992,2226.873,2362.239,8501.191,55,82.5,5421.226,11.359,1.707,10.077,2.487,154,28555.516,2570.956,3473.251,89.053,-6.583,-2.85,-0.407,0.334,-0.059,-0.199,0.072,0.178,-999,0.029,-0.019,0.318,5.102,5.043,-3.277,6.789,8.826,7.021,31,0,0
200809,39.758,15.921,29.164,0,9.525,1.867,5.588,6.659,0.476,13.682,11.808,894.129,431.512,680.573,0,213.984,33.12,96.873,129.67,5.909,258.062,256.657,26.445,23.644,25.333,25.032,26.328,27.957,26.977,27.562,27.719,26.929,28.413,31.567,30.031,30.916,-999,30.632,31.381,30.971,33.048,29.784,31.624,32.817,108.99,17.941,17.001,15.407,14.66,63.342,3058.23,2766.589,3470.626,1946.814,10947.255,285,72.5,5274,10.17,3.073,11.66,2.595,133.5,27974.533,2552.052,3412.744,96.069,-3.372,28.337,0.256,0.434,-0.172,-0.106,0.06,-0.322,-999,-0.314,0.325,0.109,4.659,5.924,-1.726,5.199,9.018,6.856,29,1,0
200810,31.503,9.861,17.977,0.142,11.878,0.967,4.234,3.658,2.537,8.34,13.116,609.464,162.824,296.283,1.61,290.278,12.494,54.94,75.867,48.656,136.101,308.486,23.633,19.758,22.229,23.221,22.818,27.965,22.576,31.208,21.54,24.842,26.098,27.496,23.507,25.897,25.287,27.672,29.873,25.605,36.028,25.372,28.361,30.486,99.82,17.834,19.348,17.59,14.338,67.391,4468.01,5136.434,4185.838,3718.964,17061.625,357.5,90,5082.387,15.908,1.834,14.367,1.29,136,27396.807,2488.074,3278.013,136.224,15.237,17.098,0.277,0.264,0.107,0.346,-0.45,-0.16,-999,0.5,-0.339,-999,1.804,5.051,1.296,5.61,8.316,6.239,31,0,0
200811,8.784,0.817,0.817,0,7.967,0,0,0,0.074,0,7.967,216.411,9.057,9.057,0,207.353,0,0,0,0.881,0,207.353,20.263,16.392,16.392,19.152,20.082,20.494,16.86,12.176,17.5,14.896,21.554,23.509,17.594,17.594,-999,23.918,-999,-999,-999,19.268,-999,25.726,117.929,17.996,19.249,16.953,14.367,66.937,5219.149,4996.575,3930.305,3249.116,16973.307,320,82.5,5105.333,15.9,2.481,15.851,2.881,134.5,26520.4,2388.006,3035.853,135.968,-1.583,18.485,-0.172,0.267,-0.173,-0.046,0.212,-0.334,-999,0.055,-0.266,-999,1.487,4.983,16.487,6.053,10.305,8.692,28,2,0
200812,3.075,0,0.578,0,2.496,0,0.578,0,0,0.578,2.496,46.353,0,6.654,0,39.698,0,6.654,0,0,6.654,39.698,19.233,13.005,20.428,16.118,18.477,18.239,20.428,12.311,14.986,20.428,18.689,22.031,-999,22.292,-999,21.639,-999,22.292,-999,-999,22.292,21.912,132.669,18.975,18.703,19.194,13.106,68.046,5804.844,3819.724,6311.118,2283.733,17756.008,282.5,65,4976.807,11.405,5.719,13.242,7.795,131,25944.613,2283.233,2850.807,129.502,17.871,11.095,0.031,-0.472,-0.247,0.159,-999,-0.316,0.373,-0.034,0.12,-999,-0.599,2.841,23.389,3.636,11.032,9.636,21,10,0
200901,2.627,0,0.988,0,1.64,0,0,0.988,0,0.988,1.64,33.818,0,12.146,0,21.672,0,0,12.146,0,12.146,21.672,19.572,12.632,24.617,14.257,15.922,13.235,17.606,24.617,13.486,24.617,16.041,21.523,-999,26.277,-999,17.92,-999,-999,26.277,-999,26.277,18.195,136.206,18.703,17.637,18.995,17.867,71.379,4864.042,4222.459,5890.268,3355.091,17880.373,90,87.5,5014.839,11.311,2.689,11.091,1.905,133,26053.902,2218.742,2739.035,130.088,11.212,9.143,-0.048,0.082,0.248,-0.018,0.074,-0.235,0.419,0.078,-0.042,-999,-0.372,2.907,19.212,4.693,10.727,9.353,23,8,0
200902,1.188,0,0,0,1.188,0,0,0,0.074,0,1.188,14.008,0,0,0,14.008,0,0,0,0.786,0,14.008,16.785,13.892,15.691,14.506,16.785,14.587,17.409,18.541,-999,17.624,16.785,18.149,-999,-999,-999,18.149,-999,-999,-999,17.747,-999,18.149,120.578,20.259,18.611,19.552,17.82,74.216,6381.427,5203.913,5228.785,3185.589,19497.639,140,57.5,5033.179,10.97,3.179,12.107,3.601,147,25705.037,2161.054,2651.541,115.318,12.616,7.116,-0.267,-0.226,-0.147,0.502,-0.152,-0.42,0.001,-0.304,0.159,-999,-1.191,2.661,23.155,7.071,11.695,9.886,21,7,0
200903,1.042,0,0,0,1.042,0,0,0,0.15,0,1.042,11.783,0,0,0,11.783,0,0,0,1.629,0,11.783,15.755,13.23,14.331,12.166,15.755,13.41,17.411,-999,15,17.411,15.755,17.334,-999,-999,-999,17.334,-999,-999,-999,16.082,-999,17.334,118.001,18.86,18.265,19.246,17.422,71.871,4825.42,4161.351,4713.593,3333.621,16598.99,257.5,77.5,5044.581,11.51,4.556,11.883,6.053,133.5,26313.742,2225.835,2825.771,94.27,14.866,8.616,-0.034,-0.294,-0.215,0.148,-0.219,0.13,-999,-0.203,-0.031,-999,0.43,3.202,17.645,2.919,9.267,8.373,26,5,0
200904,16.174,7.229,10.512,0,6.116,0,2.522,0.609,0,3.435,6.116,250.581,107.341,148.406,0,109.184,0,32.31,6.813,0,43.184,109.184,15.827,13.653,14.232,14.722,16.856,14.266,16.429,10.068,11.95,15.139,18.979,18.433,17.072,16.822,-999,20.177,-999,19.524,11.241,-999,16.37,22.26,124.397,16.409,17.67,16.938,13.384,62.53,3654.781,3344.005,2975.943,2349.116,11939.129,75,82.5,5016,12.011,4.197,14.056,2.494,148,26814.133,2359.938,3062.901,119.751,9.319,7.015,0.097,-0.222,-0.042,0.021,-0.008,0.253,-999,0.531,-0.189,-999,1.926,5.118,9.553,4.276,8.796,7.824,23,7,0
200905,14.829,11.869,14.784,0,0.651,0,0.73,1.885,0,3.289,0.651,264.484,234.629,271.661,0,7.052,0,9.191,23.207,0,42.949,7.052,17.928,18.331,17.433,20.415,20.53,16.119,18.95,13.179,15.835,15.22,21.501,21.761,22.893,21.663,-999,21.885,-999,22.247,16.512,-999,18.681,22.496,145.306,16.279,19.5,16.983,13.501,64.49,2927.675,2279.782,3648.726,1844.545,10418.517,277.5,65,5245.936,13.26,4.094,14.88,4.47,145.5,27630.516,2422.874,3214.252,99.386,9.866,-7.887,0.483,-0.271,0.326,-0.116,0.384,0.138,-999,0.091,0.159,-999,0.969,5.267,3.099,3.834,7.689,7.152,31,0,0
200906,44.618,17.934,32.745,0,7.231,5.786,6.151,7.564,0,15.256,13.305,996.725,506.615,770.837,0,140.843,132.998,99.05,143.347,0,275.407,278.421,22.76,20.618,21.613,21.312,22.612,27.589,23.784,21.298,11.708,22.461,24.841,28.655,29.033,28.627,-999,26.83,32.023,28.292,28.318,-999,28.098,29.046,133.828,17.341,18.917,17.824,14.421,66.712,1892.078,2397.808,2195.894,1750.732,8057.665,67.5,77.5,5382.367,6.885,2.193,5.172,2.89,127.5,28012.398,2485.76,3331.511,82.934,-13.74,-1.355,-0.388,0.369,-0.399,-0.312,-0.122,0.371,-999,-0.079,-0.014,-999,-0.947,4.154,-0.698,3.174,6.598,5.999,30,0,0
200907,67.636,22.781,49.44,0,9.033,9.955,14.229,10.81,0.139,27.438,19.323,2344.052,894.374,1974.284,0,222.935,212.294,520.706,486.168,1.552,1116.964,445.137,28.33,27.522,27.514,28.178,27.748,28.831,27.223,28.188,25.769,27.443,29.47,35.434,35.782,36.497,-999,31.69,33.576,36.109,38.771,27.805,37.135,34.073,118.949,17.642,15.113,16.756,15.481,63.317,1416.005,1647.316,1661.245,1758.378,6299.667,250,75,5482.807,6.938,1.164,5.34,1.422,139,28285.969,2544.146,3438.554,75.2,-7.69,-16.442,-0.903,0.342,0.243,-0.124,0.742,0.249,-999,-0.433,-0.078,-999,-1.137,3.818,2.891,2.795,9.264,8.652,31,0,0
200908,71.264,22.684,50.141,0.668,8.393,12.183,15.247,10.486,0.069,28.281,21.117,2313.513,791.966,1833.89,12.736,220.705,276.817,520.576,450.682,0.689,1075.298,511.983,29.901,26.819,29.136,29.751,29.712,30.771,29.52,33.859,27.5,31.094,30.943,36.868,35.65,37.749,34.54,32.898,36.037,38.407,41.55,27.553,39.691,35.883,120.706,17.135,15.813,15.47,14.909,61.557,1988.47,2305.242,2521.929,1931.99,8504.714,152.5,80,5357.709,8.543,2.24,7.561,1.293,136,28506.645,2612.32,3529.344,111.728,0.63,-3.933,-0.262,0.249,0.625,0.048,-0.48,-0.274,-999,0.074,-0.331,-0.146,-1.562,3.476,-6.866,3.015,6.985,7.273,31,0,0
200909,58.62,18.223,40.51,0.139,9.142,8.677,11.437,9.487,1.38,22.87,18.297,1535.292,587.813,1096.123,1.711,234.964,219.795,240.705,230.434,22.91,525.665,467.757,26.296,23.119,24.34,26.009,26.382,29.747,24.683,26.689,26.218,25.353,29.277,32.03,29.698,31.028,28.136,30.445,33.898,31.199,33.966,30.05,32.137,33.805,104.618,17.658,18.5,14.334,11.47,60.336,2833.626,3341.96,3199.753,2460.233,11547.193,297.5,77.5,5251.8,11.499,1.213,10.776,1.352,134,28052.133,2593.226,3472.452,112.088,2.479,4.957,0.345,0.307,0.276,0.088,-0.31,-0.275,-999,0.165,-0.323,0.609,-3.014,3.125,4.366,1.447,8.696,8.11,27,3,0
200910,18.873,1.682,10.895,0,7.115,0,5.62,3.015,0.722,9.431,7.257,385.965,18.628,173.406,0,200.951,0,108.499,37.049,9.843,157.253,202.728,22.337,19.276,21.477,17.263,23.28,23.534,24.261,19.205,20.807,22.076,24.467,25.598,21.308,24.373,-999,26.642,-999,28.047,21.73,23.337,25.31,28.719,96.836,18.059,19.5,20.205,15.403,71.237,4308.215,4119.639,4552.885,3045.518,15610.089,42.5,80,5217.774,14.077,2.588,14.088,2.388,137,27265.902,2469.51,3215.666,138.371,-17.343,-2.145,-0.468,0.151,0.438,-0.846,0.484,-0.225,-999,-0.852,-0.263,-999,-5.323,1.869,-5.408,-0.347,4.319,5.225,25,6,0
200911,6.216,0,0,0,6.068,0,0,0,0.814,0,6.068,91.745,0,0,0,90.115,0,0,0,9.459,0,90.115,21.263,13.831,15.71,17.076,19.806,17.296,17.365,18.035,17.526,17.265,21.263,23.636,-999,-999,-999,22.372,-999,-999,-999,18.915,-999,24.007,106.049,18.569,19.602,17.815,16.398,70.509,5114.781,6185.887,4651.471,3075.093,18532.066,212.5,85,5070.7,14.3,5.011,15.39,5.175,130.5,26540.799,2339.533,2946.631,145.287,9.305,-29.794,0.092,0.105,0.4,0.356,-0.359,-0.082,-999,-0.056,0.408,-999,-4.047,3.143,3.838,1.622,6.765,7.087,30,0,0
200912,6.064,0,2.57,0,3.494,0,2.2,0.149,0,2.57,3.494,95.136,0,38.375,0,56.761,0,33.766,1.685,0,38.375,56.761,17.805,12.798,19.031,12.127,16.248,13.111,19.285,17.5,12.915,19.031,16.841,20.83,-999,22.023,-999,18.177,-999,22.379,19.788,-999,22.023,19.893,142.322,19.602,19.251,20.15,19.236,76.159,5562.226,4172.631,4299.935,3131.374,16742.273,82.5,67.5,5100.871,11.033,3.801,11.586,3.794,142,26161.291,2178.632,2703.56,121.584,-28.984,4.459,-0.997,0.023,0.288,-0.592,-999,-0.761,-0.403,-0.826,0.179,-999,-6.29,1.79,8.215,-0.591,5.712,7.101,24,7,0
201001,7.915,0,1.85,0,5.312,0,1.332,0.297,1.649,1.85,5.312,117.279,0,25.124,0,83.743,0,18.487,3.621,22.029,25.124,83.743,15.794,11.924,17.364,12.025,15.558,14.891,17.383,17.19,14.52,17.364,15.484,18.202,-999,19.602,-999,18.714,-999,19.656,19.076,17.126,19.602,18.071,96.694,19.336,19.784,18.738,17.862,73.849,5096.663,5039.252,4049.025,2181.827,15974.314,267.5,87.5,4963.871,7.368,2.984,8.541,3.714,145,25816.42,2217.395,2747.799,134.196,-36.07,-4.801,-0.489,0.39,-0.045,0.13,0.042,-0.203,-0.509,0.029,0.257,-999,-6.765,1.485,10.172,0.848,8.885,9.648,21,10,0
201002,17.491,2.648,8.075,0.989,7.82,0,2.637,2.339,2.113,5.58,7.82,302.602,35.245,114.154,11.465,166.817,0,40.183,31.627,39.172,80.797,166.817,12.884,11.232,13.277,10.595,12.99,15.724,13.764,14.673,11.296,14.185,13.227,15.766,15.075,15.4,12.025,18.187,-999,16.728,14.531,16.369,15.489,17.917,87.649,20.259,20.043,19.936,20.259,78.415,5898.881,5201.59,3996.417,3730.87,18382.74,137.5,55,5086.429,9.698,3.258,9.369,3.099,138,25862.215,2118.168,2605.248,117.317,-37.938,-7.478,-1.342,0.261,0.398,0.09,-0.287,-0.885,-0.788,-1.215,0.277,-999,-7.942,1.449,9.663,0.74,6.119,7.042,28,0,0
201003,31.911,9.085,19.349,3.021,8.633,0,4.664,4.853,2.923,10.637,8.633,614.882,160.832,354.922,44.28,202.133,0,81.814,97.796,64.256,201.482,202.133,14.481,13.058,13.985,13.114,16.759,11.533,14.194,15.477,14.381,14.726,17.31,18.76,17.909,18.429,17.236,21.928,-999,17.632,20.632,19.316,18.978,21.093,88.758,19.234,20.043,18.506,18.405,74.161,5298.402,5917.009,3881.396,3692.233,18301.854,162.5,60,5073.355,13.437,4.357,12.396,3.768,142,26067.227,2309.734,2925.076,154.088,-5.491,2.355,-0.687,0.59,0.112,0.909,-0.261,0.35,-999,-0.682,-0.309,-999,-6.618,2.004,4.046,2.528,8.55,6.263,27,4,0
201004,37.16,10.927,19.235,4.333,10.637,1.671,4.76,3.021,2.996,8.608,12.384,767.381,227.327,373.876,69.961,279.526,21.188,71.096,64.965,74.551,152.938,301.675,13.508,13.129,12.333,15.06,16.346,11.881,12.063,10.854,13.999,11.62,15.76,18.349,19.714,18.219,20.13,22.615,12.577,16.544,17.224,19.846,16.879,18.107,88.831,17.114,19.493,17.219,11.737,63.833,3127.515,4082.604,2006.074,1683.821,10624.655,180,62.5,5175.9,10.133,2.246,9.968,3.255,140,26631.035,2405.964,3091.341,169.621,-3.256,7.707,-0.428,0.618,0.265,0.27,-0.167,-0.158,-999,-0.208,-0.012,-999,-5.12,2.141,4.316,3.979,7.145,5.922,25,5,0
201005,51.513,15.56,32.126,0.586,11.25,6.115,9.9,5.778,2.704,16.94,17.81,1150.788,435.199,828.075,7.118,227.546,89.17,207.245,160.07,45.548,404.585,322.548,16.83,18.022,16.914,19.527,14.239,19.942,17.088,14.034,13.415,15.865,16.951,23.137,24.986,24.575,21.83,21.078,22.446,24.558,23.681,19.112,24.139,22.006,96.778,16.652,19.986,17.694,11.267,64.027,1994.072,2003.411,2084.167,1091.225,7037.756,265,72.5,5325.774,8.465,5.58,9.554,6.229,165,27655.324,2435.595,3191.59,142.807,-4.282,22.289,-0.76,0.263,-0.535,-0.585,0.057,-0.835,-999,-0.782,0.055,-999,-4.581,1.29,6.124,6.701,8.871,6.398,28,3,0
201006,81.364,18.912,47.055,0,16.518,17.206,16.396,10.314,2.536,28.793,34.44,2509.302,713.99,1644.922,0,410.261,470.273,498.351,379.377,41.275,954.526,903.6,24.331,23.082,24.446,16.461,19.576,26.473,27.47,23.216,16.016,25.561,24.427,32.174,30.769,33.666,-999,25.36,33.362,36.289,36.606,21.067,36.209,30.737,103.767,12.244,19.498,17.212,11.717,59.048,2008.051,2425.701,2454.457,1682.034,8372.536,72.5,72.5,5358.733,12.367,2.171,13.247,2.267,166,28053.332,2504.149,3350.766,123.108,2.016,34.411,-0.561,0.091,0.377,0.112,0.535,-0.497,-999,0.382,-0.497,-999,-4.928,-0.912,1.427,6.483,8.708,7.475,30,0,0
201007,87.742,22.853,53.612,0,17.349,17.077,16.627,12.275,1.566,31.66,35.19,3021.301,882.074,2157.243,0,437.87,478.096,620.1,573.986,26.182,1317.592,936.436,29.564,27.455,29.28,31.226,26.161,30.764,31.283,30.773,23.377,30.814,29.874,38.255,37.271,39.27,-999,32.419,39.515,40.038,42.79,29.028,41.129,37.193,108.812,13.749,14.171,15.352,10.129,52.096,1457.633,1612.675,2125.895,1553.68,6589.222,177.5,87.5,5338.097,6.744,6.014,6.492,4.877,131,28655.129,2610.666,3538.905,103.324,4.78,33.933,0.046,0.727,0.923,-0.979,-0.368,-0.779,-999,0.651,-0.068,-999,-3.084,-2.657,0.119,7.555,10.205,8.485,31,0,0
201008,84.433,23.575,51.397,1.68,15.164,15.569,15.394,10.687,2.525,28.722,31.422,2746.279,891.824,1904.074,22.86,443.974,409.251,534.193,411.458,47.021,1051.582,872.761,30.27,26.991,28.014,34.891,32.045,32.736,30.345,26.909,27.905,28.872,32.53,38.338,37.969,38.422,36.99,38.126,39.54,39.355,37.946,33.194,38.879,38.956,88.657,14.789,14.637,14.917,12.868,55.736,2061.883,1872.786,1870.717,1766.4,7375.207,102.5,85,5399.484,11.034,2.458,11.276,2.312,120,28558.969,2650.34,3601.043,104.77,0.546,25.951,-0.543,0.426,0.754,-0.163,-0.778,-0.462,-999,0.638,-0.442,-0.607,-0.881,-1.652,-0.084,7.902,10.41,8.186,31,0,0
201009,49.867,15.566,32.03,0,12.096,5.717,8.828,6.651,1.597,16.895,18.22,1177.621,422.633,777.823,0,310.907,111.078,183.097,149.202,21.905,366.043,432.306,27.215,24.441,26.575,23.74,28.014,25.671,28.915,28.04,25.877,28.263,28.089,33.058,31.678,33.391,-999,32.321,30.64,34.375,36.028,29.235,34.718,32.928,100.52,15.793,17.972,17.135,14.511,63.694,3106.021,2930.01,3106.365,1926.313,10760.896,120,85,5350.467,13.453,2.349,15.282,2.206,141,27955.266,2588.349,3442.994,118.576,-7.061,9.635,-0.234,0.392,-0.038,0.1,-0.142,-0.4,-999,-0.191,0.05,0.212,1.8,0.816,-4.977,8.231,9.163,6.791,30,0,0
201010,16.975,4.075,8.063,0,5.886,3.198,2.321,1.303,0,3.988,9.426,297.354,55.633,107.757,0,132.792,57.743,28.298,18.462,0,52.124,197.147,24.332,20.234,20.622,19.399,26.201,26.711,20.767,21.583,21.025,20.97,28.148,27.554,23.244,23.539,-999,29.897,30.406,22.99,26.282,-999,23.834,31.98,133.645,18.033,19.669,18.238,18.141,72.211,4320.221,5205.961,4155.107,3220.541,16494.961,115,70,5221.193,14.789,1.994,16.246,2.555,134,27403.162,2469.922,3236.469,113.199,-6.093,28.557,-0.327,0.478,0.07,-0.024,0.003,-0.224,-999,-0.41,0.044,-999,3.147,3.459,10.742,5.751,11.107,8.375,26,5,0
201011,4.733,0,0,0,4.733,0,0,0,0,0,4.733,98.196,0,0,0,98.196,0,0,0,0,0,98.196,20.469,13.661,14.811,18.582,19.453,19.477,17.681,13.129,16.871,15.773,20.469,24.056,-999,-999,-999,22.753,-999,-999,-999,-999,-999,24.056,127.667,18.355,19.219,18.865,17.142,71.76,5429.207,4187.839,3774.238,3677.167,16632.455,80,87.5,5039.067,16.378,2.292,16.689,1.92,129.5,26644.432,2368.694,3028.5,132.193,-1.587,28.424,-0.462,-0.212,-0.014,-0.096,0.103,-0.174,-999,0.337,-0.125,-999,5.04,5.542,15.405,5.443,10.014,7.724,30,0,0
201012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.197,13.197,13.375,14.696,15.566,17.373,14.053,12.585,15.612,13.49,15.585,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,18.883,18.529,18.596,17.5,71.766,5669.598,3803.809,3205.835,3073.41,15390.906,80,80,5069,11.127,4.01,10.972,5.693,128.5,25967.484,2150.454,2680.562,86.361,-14.264,7.708,-0.986,-0.61,-0.3,-0.639,-999,-0.954,-1.025,-0.222,0.246,-999,2.328,4.337,24.729,5.298,13.449,10.816,26,5,0
201101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.417,12.083,14.044,14.031,15.044,15.091,16.127,16.284,13.863,16.23,15.254,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,19.667,18.367,19.034,15.158,70.406,4131.922,4262.012,4766.369,2731.067,15487.916,260,77.5,5051.387,7.227,3.433,3.813,3.368,153.5,25645.646,2002.825,2430.357,73.344,-16.215,8.03,-0.578,0.235,-0.57,-0.673,0.314,-0.36,0.063,-0.313,0.09,-999,1.408,3.749,28.745,4.443,10.853,8.5,19,12,0
201102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.435,13.554,16.472,11.79,13.326,12.851,19.828,14.55,12.886,18.585,13.052,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,20.259,17.862,20.259,18.136,74.327,6303.929,4583.263,7649.919,4129.934,22010.844,282.5,70,4891.286,13.327,3.31,14.774,3.464,142,26081.963,2112.242,2616.825,71.694,26.901,23.667,0.261,-0.705,0.113,-0.089,-0.121,0.279,0.383,0.04,0.179,-999,0.667,3.313,26.19,4.315,11.355,7.571,20,8,0
201103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.004,13.025,14.041,15.226,16.352,18.176,16.75,-999,15.009,16.75,17.78,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,18.703,20.259,19.348,14.205,70.539,5088.846,5311.635,5137.619,3618.834,18627.586,70,85,4950.129,12.37,1.927,10.792,2.029,147.5,25967.064,2203.106,2783.233,91.779,0.051,4.93,0.276,0.089,0.162,-0.168,-0.188,0,-999,0.387,-0.331,-999,2.217,4.441,22.412,6.127,11.009,7.495,21,10,0
201104,2.136,0,1.319,0,0.817,0,1.319,0,0,1.319,0.817,26.878,0,17.233,0,9.645,0,17.233,0,0,17.233,9.645,17.843,13.7,19.158,14.12,15.815,16.758,19.158,10.349,14.728,19.158,16.716,19.728,-999,21.847,-999,17.463,-999,21.847,-999,-999,21.847,17.913,143.969,15.845,19.602,19.224,12.307,65.1,3034.581,3686.926,5415.261,2273.448,14006.815,285,75,4970.333,11.599,3.384,12.478,2.207,135.5,26841.332,2338.642,3079.161,104.979,12.264,-5.539,0.959,-0.696,-0.431,-0.59,-0.084,0.457,-999,0.258,-0.276,-999,2.398,4.588,18.045,6.186,9.418,5.351,24,6,0
201105,24.576,11.806,18.512,0,5.861,0.517,2.863,3.316,0,7.007,6.378,458.845,229.826,346.215,0,119.228,7.339,52.123,55.042,0,122.681,126.567,18.187,18.584,16.888,18.361,20.676,18.056,17.464,12.625,15.178,14.739,21.513,22.513,23.357,21.508,-999,24.843,20.51,21.299,17.549,-999,19.185,25.212,124.803,17.489,19.712,14.675,12.446,62.493,2402.22,3036.194,2257.64,1776.706,9225.751,290,70,5298,9.053,2.906,8.11,3.081,158.5,27175.391,2457.855,3272.059,110.68,1.609,24.097,-0.139,0.226,-0.183,0.112,-0.35,-0.434,-999,-0.319,-0.196,-999,2.031,4.412,13.024,4.829,9.089,5.422,31,0,0
201106,50.324,17.808,37.016,0,8.043,5.803,9.86,8.182,0,19.858,14.117,1215.976,469.165,915.541,0,215.84,111.155,203.874,209.671,0,467.767,332.6,24.841,22.629,22.855,26.66,24.276,30.821,24.959,20.525,21.147,23.002,27.846,31.002,30.064,30.517,-999,28.843,33.895,31.465,30.258,-999,30.952,31.787,123.258,16.985,18.641,17.053,14.264,65.022,1876.612,2521.769,1797.772,1575.328,7548.337,185,60,5444.533,7.342,2.41,7.404,2.137,166.5,27856.299,2485.403,3351.678,82.003,-4.546,8.296,-0.687,0.097,0.005,0.292,0.086,0.007,-999,-0.44,-0.448,-999,1.102,4.263,7.188,5.786,9.545,7.035,30,0,0
